organization_npi,claim_inpatient_admission_type_code,claim_admitting_diagnosis_code,patient_count,claim_count
1487650024,3,1889,100,100
1487651857,3,1534,100,100
1487651857,3,1536,100,100
1487651857,3,1539,100,100
1487651857,3,1540,100,100
1487651857,3,1541,100,100
1487651857,3,1749,100,100
1487651857,3,185,500,500
1487651857,3,1889,100,100
1487651857,3,1890,100,100
1487651857,3,2113,100,100
1487651857,3,2114,100,100
1487655064,1,1539,100,100
1487655064,1,1629,100,100
1487655064,1,1749,100,100
1487655064,1,1830,100,100
1487655064,1,1983,100,100
1487655064,1,1991,100,100
1487655064,1,20280,100,100
1487655064,1,20300,100,100
1487655064,1,20800,100,100
1487655064,1,2396,100,100
1487655064,1,V5811,100,100
1487655064,3,1509,100,100
1487655064,3,1533,100,100
1487655064,3,1539,100,100
1487655064,3,1541,100,100
1487655064,3,1579,100,100
1487655064,3,1629,100,100
1487655064,3,1749,100,100
1487655064,3,1820,500,500
1487655064,3,1830,100,100
1487655064,3,1844,100,100
1487655064,3,185,100,100
1487655064,3,1889,100,100
1487655064,3,1890,100,100
1487655064,3,193,100,100
1487655064,3,20280,100,100
1487655064,3,2113,100,100
1487655064,3,2189,100,100
1487655064,3,2252,100,100
1487655064,3,2396,100,100
1487655064,3,V5811,100,100
1487656054,3,1539,100,100
1487663506,1,1629,100,100
1487663506,1,1983,100,100
1487663506,3,1533,100,100
1487663506,3,1534,100,100
1487663506,3,1536,100,100
1487663506,3,1539,100,100
1487663506,3,1541,100,100
1487663506,3,1562,100,100
1487663506,3,1570,100,100
1487663506,3,1579,100,100
1487663506,3,1623,100,100
1487663506,3,1625,100,100
1487663506,3,1629,100,100
1487663506,3,1820,100,100
1487663506,3,1830,100,100
1487663506,3,185,500,500
1487663506,3,1889,100,100
1487663506,3,1890,100,100
1487663506,3,1891,100,100
1487663506,3,1983,100,100
1487663506,3,2113,100,100
1487663506,3,2352,100,100
1487663506,3,2390,100,100
1487690400,1,1629,100,100
1487690400,1,1983,100,100
1487690400,2,1629,100,100
1487690400,2,1983,100,100
1487690400,2,V5811,100,100
1487690400,3,1536,100,100
1487690400,3,1539,100,100
1487690400,3,1541,100,100
1487690400,3,1623,100,100
1487690400,3,1625,100,100
1487690400,3,1629,100,100
1487690400,3,1749,100,100
1487690400,3,1820,100,100
1487690400,3,1830,100,100
1487690400,3,185,100,100
1487690400,3,1890,100,100
1487690400,3,193,100,100
1487690400,3,2113,100,100
1487690400,3,V5811,100,100
1487694857,2,V5811,100,100
1487694857,3,1533,100,100
1487694857,3,1534,100,100
1487694857,3,1536,100,100
1487694857,3,1540,100,100
1487694857,3,1541,100,100
1487694857,3,1748,100,100
1487694857,3,1749,100,100
1487694857,3,185,100,100
1487694857,3,1889,100,100
1487694857,3,2113,100,100
1487694857,3,2189,100,100
1487694857,3,2330,100,100
1487694857,3,V5811,100,100
1487695888,1,1533,100,100
1487695888,1,1534,100,100
1487695888,1,1536,100,100
1487695888,1,1539,100,100
1487695888,1,1570,100,100
1487695888,1,1579,100,100
1487695888,1,1623,100,100
1487695888,1,1629,100,100
1487695888,1,1970,100,100
1487695888,1,1977,100,100
1487695888,1,1983,100,100
1487695888,1,1985,100,100
1487695888,3,1536,100,100
1487695888,3,1540,100,100
1487695888,3,1749,100,100
1487695888,3,1890,100,100
1487695888,3,2113,100,100
1487697215,3,185,100,100
1487699047,3,1749,100,100
1487699047,3,185,100,100
1487706214,1,1629,100,100
1487706214,3,1539,100,100
1487706214,3,1629,100,100
1487706214,3,1749,100,100
1487706214,3,185,100,100
1487706214,3,2113,100,100
1487707188,3,185,100,100
1487707188,3,2113,100,100
1487715645,1,1629,100,100
1487715645,2,1629,100,100
1487715645,2,20280,100,100
1487715645,2,V5811,100,100
1487715645,3,1534,100,100
1487715645,3,1539,100,100
1487715645,3,1541,100,100
1487715645,3,1623,100,100
1487715645,3,1629,100,100
1487715645,3,1749,100,100
1487715645,3,1820,100,100
1487715645,3,185,100,100
1487715645,3,1889,100,100
1487715645,3,1890,100,100
1487715645,3,2113,100,100
1487740957,1,1629,100,100
1487740957,3,1749,100,100
1487740957,3,185,100,100
1487740957,3,2189,100,100
1487741427,3,1623,100,100
1487741427,3,1749,100,100
1487741427,3,2189,100,100
1487760906,3,1534,100,100
1487760906,3,1536,100,100
1487760906,3,1749,100,100
1487760906,3,185,100,100
1487760906,3,2113,100,100
1487760906,3,2189,100,100
1487771812,1,1629,100,100
1487771812,1,1749,100,100
1487866315,2,193,100,100
1487866315,2,V5811,100,100
1487866315,3,1533,100,100
1487866315,3,1536,100,100
1487866315,3,1539,100,100
1487866315,3,1541,100,100
1487866315,3,1623,100,100
1487866315,3,1625,100,100
1487866315,3,1629,100,100
1487866315,3,1820,100,100
1487866315,3,185,100,100
1487866315,3,1889,100,100
1487866315,3,1890,100,100
1487866315,3,2113,100,100
1487866315,3,V5811,100,100
1487904546,3,1536,100,100
1487904546,3,1623,100,100
1487904546,3,185,100,100
1487904546,3,2113,100,100
1497050470,3,1749,100,100
1497061097,3,1749,100,100
1497701106,1,1830,100,100
1497701106,2,1629,100,100
1497701106,2,1830,100,100
1497701106,2,1991,100,100
1497701106,3,1533,100,100
1497701106,3,1534,100,100
1497701106,3,1536,100,100
1497701106,3,1539,100,100
1497701106,3,1540,100,100
1497701106,3,1541,100,100
1497701106,3,1550,100,100
1497701106,3,1570,100,100
1497701106,3,1571,100,100
1497701106,3,1628,100,100
1497701106,3,1629,500,500
1497701106,3,1820,100,100
1497701106,3,1830,100,100
1497701106,3,1844,100,100
1497701106,3,185,500,500
1497701106,3,1888,100,100
1497701106,3,1889,100,100
1497701106,3,1890,100,100
1497701106,3,2113,100,100
1497701106,3,2352,100,100
1497701106,3,2355,100,100
1497701106,3,2357,100,100
1497701106,3,2390,100,100
1497702195,3,185,100,500
1497702575,2,V5811,100,100
1497702575,3,1539,100,100
1497702575,3,1541,100,100
1497702575,3,1550,100,100
1497702575,3,1629,100,100
1497702575,3,1749,100,100
1497702575,3,185,100,100
1497702575,3,2113,100,100
1497723407,3,2113,100,100
1497726343,3,1533,100,100
1497726343,3,1539,100,100
1497726343,3,185,100,100
1497726343,3,1889,100,100
1497726343,3,1890,100,100
1497726343,3,2113,100,100
1497726343,3,2352,100,100
1497750244,3,1539,100,100
1497750244,3,185,100,100
1497750244,3,2113,100,100
1497750699,3,V5811,100,500
1497751713,3,1623,100,100
1497751713,3,1983,100,100
1497751713,3,1985,100,100
1497770424,3,1539,100,100
1497770424,3,1629,100,100
1497770424,3,1749,100,100
1497770424,3,185,100,100
1497770424,3,1889,100,100
1497770424,3,1890,100,100
1497770424,3,2113,100,100
1497770697,1,1536,100,100
1497770697,1,1550,100,100
1497770697,1,1748,100,100
1497770697,1,185,100,100
1497770697,1,1890,100,100
1497770697,1,1983,100,100
1497770697,1,2113,100,100
1497770697,1,V5811,100,100
1497790042,1,1629,100,100
1497790042,2,1629,100,100
1497790042,3,1536,100,100
1497790042,3,1539,100,100
1497790042,3,1540,100,100
1497790042,3,1623,100,100
1497790042,3,1625,100,100
1497790042,3,1629,100,100
1497790042,3,1749,100,100
1497790042,3,185,500,500
1497790042,3,1888,100,100
1497790042,3,1889,100,100
1497790042,3,20280,100,100
1497790042,3,2113,100,100
1497790042,3,2352,100,100
1497790042,3,2390,100,100
1497790042,3,2394,100,100
1497792527,1,20500,100,100
1497792527,1,V5811,100,100
1497792527,3,1550,100,100
1497792527,3,1749,100,100
1497792527,3,185,500,500
1497792527,3,1889,100,100
1497792527,3,1890,100,100
1497792527,3,193,100,100
1497792527,3,1977,100,100
1497792527,3,2189,100,100
1497792527,3,V5811,100,100
1497792550,2,1541,100,100
1497792568,3,1749,100,100
1497792568,3,2113,100,100
1497797088,2,1629,100,100
1497797088,2,20500,100,100
1497797088,2,V5811,100,100
1497797088,3,1530,100,100
1497797088,3,1531,100,100
1497797088,3,1533,100,100
1497797088,3,1534,100,100
1497797088,3,1536,100,100
1497797088,3,1539,100,100
1497797088,3,1540,100,100
1497797088,3,1541,100,100
1497797088,3,1570,100,100
1497797088,3,1579,100,100
1497797088,3,1623,100,100
1497797088,3,1625,100,100
1497797088,3,1629,100,100
1497797088,3,1748,100,100
1497797088,3,1749,100,100
1497797088,3,185,500,500
1497797088,3,1889,100,100
1497797088,3,1890,100,100
1497797088,3,1970,100,100
1497797088,3,2113,500,500
1497797088,3,2352,100,100
1497797088,3,V5811,100,100
1497798847,3,1623,100,100
1497798847,3,1629,100,100
1497798847,3,1749,100,100
1497798847,3,1889,100,100
1497843940,3,1749,100,100
1497843940,3,185,100,100
1497859649,1,1550,100,100
1497859649,1,1629,100,100
1497859649,1,1983,100,100
1497859649,1,1985,100,100
1497859649,1,20280,100,100
1497859649,1,20300,100,100
1497859649,1,20500,100,100
1497859649,1,2252,100,100
1497859649,1,23875,100,100
1497859649,1,2396,100,100
1497859649,1,V5811,500,500
1497859649,3,1505,100,100
1497859649,3,1509,100,100
1497859649,3,1510,100,100
1497859649,3,1519,100,100
1497859649,3,1530,100,100
1497859649,3,1531,100,100
1497859649,3,1533,100,100
1497859649,3,1534,100,100
1497859649,3,1536,100,100
1497859649,3,1539,100,100
1497859649,3,1540,100,100
1497859649,3,1541,100,100
1497859649,3,1550,100,100
1497859649,3,1551,100,100
1497859649,3,1570,100,100
1497859649,3,1579,100,100
1497859649,3,1623,500,500
1497859649,3,1625,100,100
1497859649,3,1629,100,100
1497859649,3,1713,100,100
1497859649,3,1748,100,100
1497859649,3,1749,500,500
1497859649,3,179,100,100
1497859649,3,1820,500,500
1497859649,3,1830,100,100
1497859649,3,1844,100,100
1497859649,3,185,1000,1000
1497859649,3,1888,100,100
1497859649,3,1889,500,500
1497859649,3,1890,100,100
1497859649,3,1891,100,100
1497859649,3,1892,100,100
1497859649,3,1911,100,100
1497859649,3,1919,100,100
1497859649,3,193,100,100
1497859649,3,1960,100,100
1497859649,3,1970,100,100
1497859649,3,1977,100,100
1497859649,3,1983,100,100
1497859649,3,1985,100,100
1497859649,3,19889,100,100
1497859649,3,20280,100,100
1497859649,3,20300,500,500
1497859649,3,20302,100,100
1497859649,3,20500,100,100
1497859649,3,2113,100,100
1497859649,3,2189,100,100
1497859649,3,2252,100,100
1497859649,3,2273,100,100
1497859649,3,2330,100,100
1497859649,3,2381,100,100
1497859649,3,2390,100,100
1497859649,3,2396,100,100
1497859649,3,V5811,500,1000
1497859649,3,V5812,100,100
1497871628,3,1539,100,100
1497871628,3,1541,100,100
1497871628,3,1629,100,100
1497871628,3,1749,100,100
1497871628,3,1820,100,100
1497871628,3,1830,100,100
1497871628,3,185,100,100
1497871628,3,1889,100,100
1497871628,3,2113,100,100
1508810565,1,1629,100,100
1508810565,3,1533,100,100
1508810565,3,1536,100,100
1508810565,3,1539,100,100
1508810565,3,1541,100,100
1508810565,3,1623,100,100
1508810565,3,1625,100,100
1508810565,3,1629,100,100
1508810565,3,1749,100,100
1508810565,3,185,100,100
1508810565,3,1889,100,100
1508810565,3,1890,100,100
1508810565,3,2113,100,100
1508810565,3,23691,100,100
1508810573,3,1541,100,100
1508810573,3,1623,100,100
1508810573,3,1625,100,100
1508810573,3,185,100,100
1508810573,3,2113,100,100
1508815333,2,1539,100,100
1508815333,2,1579,100,100
1508815333,2,1628,100,100
1508815333,2,1629,100,100
1508815333,2,1749,100,100
1508815333,2,1985,100,100
1508815333,2,20280,100,100
1508815333,2,V5811,100,100
1508815333,3,1509,100,100
1508815333,3,1533,100,100
1508815333,3,1534,100,100
1508815333,3,1536,100,100
1508815333,3,1539,100,100
1508815333,3,1541,100,100
1508815333,3,1623,100,100
1508815333,3,1625,100,100
1508815333,3,1629,100,100
1508815333,3,1820,100,100
1508815333,3,185,100,100
1508815333,3,1889,100,100
1508815333,3,1890,100,100
1508815333,3,1892,100,100
1508815333,3,2113,100,100
1508815333,3,V5811,100,100
1508832833,3,1749,100,100
1508835828,1,1623,100,100
1508835828,1,1629,100,100
1508835828,1,1983,100,100
1508835828,2,1623,100,100
1508835828,2,1629,100,100
1508835828,2,1983,100,100
1508835828,2,20500,100,100
1508835828,2,V5811,100,500
1508835828,3,1536,100,100
1508835828,3,1539,100,100
1508835828,3,1541,100,100
1508835828,3,1623,100,100
1508835828,3,1625,100,100
1508835828,3,1629,100,100
1508835828,3,1749,100,100
1508835828,3,179,100,100
1508835828,3,1820,100,100
1508835828,3,1830,100,100
1508835828,3,1844,100,100
1508835828,3,185,100,100
1508835828,3,1890,100,100
1508835828,3,2113,100,100
1508842964,3,185,100,100
1508843566,3,1533,100,100
1508843566,3,2113,100,100
1508845322,1,1629,100,100
1508845322,1,1749,100,100
1508845322,1,1919,100,100
1508845322,1,20280,100,100
1508845322,3,1536,100,100
1508845322,3,1748,100,100
1508845322,3,1749,100,100
1508845322,3,2113,100,100
1508845322,3,2330,100,100
1508845637,2,185,100,100
1508851288,2,1629,100,100
1508851288,2,V5811,100,100
1508851288,3,1749,100,100
1508851288,3,1820,100,100
1508851288,3,1830,100,100
1508851288,3,193,100,100
1508851288,3,2113,100,100
1508851288,3,V5811,100,500
1508856535,1,1983,100,100
1508856535,3,185,100,100
1508859323,3,1550,100,100
1508859323,3,185,100,100
1508859323,3,2189,100,100
1508859323,3,V5811,100,100
1508859661,3,1539,100,100
1508859661,3,1623,100,100
1508859661,3,1625,100,100
1508859661,3,1629,100,100
1508859661,3,1749,100,100
1508859661,3,1889,100,100
1508859661,3,193,100,100
1508867391,3,1749,100,100
1508883422,3,1536,100,100
1508883422,3,185,100,100
1508883422,3,2113,100,100
1508885633,3,1749,100,100
1508934217,3,1749,100,100
1508941097,1,1629,100,100
1508941097,2,V5811,100,100
1508941097,3,1533,100,100
1508941097,3,1534,100,100
1508941097,3,1536,100,100
1508941097,3,1539,100,100
1508941097,3,1541,100,100
1508941097,3,1623,100,100
1508941097,3,1625,100,100
1508941097,3,1629,100,100
1508941097,3,1749,100,100
1508941097,3,1820,100,100
1508941097,3,185,500,500
1508941097,3,1889,100,100
1508941097,3,1890,100,100
1508941097,3,2113,100,100
1508941097,3,V5811,100,100
1508952235,1,1629,100,100
1508952235,2,1749,100,100
1508952235,2,185,100,100
1508952235,2,2113,100,100
1508952235,3,1749,100,100
1508952235,3,185,100,100
1508952235,3,1890,100,100
1508952235,3,2113,100,100
1508952235,3,2189,100,100
1508956509,1,1629,100,100
1508956509,1,1749,100,100
1508956509,1,185,100,100
1508956509,1,1889,100,100
1508956509,1,20300,100,100
1508956509,1,20500,100,100
1508956509,1,V580,100,100
1508956509,1,V5811,100,100
1508956509,2,1509,100,100
1508956509,2,1550,100,100
1508956509,2,1579,100,100
1508956509,2,1623,100,100
1508956509,2,1629,100,100
1508956509,2,1639,100,100
1508956509,2,1749,100,100
1508956509,2,1820,100,100
1508956509,2,1830,100,100
1508956509,2,185,100,100
1508956509,2,1888,100,100
1508956509,2,1889,100,100
1508956509,2,1890,100,100
1508956509,2,1950,100,100
1508956509,2,1977,100,100
1508956509,2,1983,100,100
1508956509,2,1985,100,100
1508956509,2,20280,100,100
1508956509,2,20300,100,100
1508956509,2,20410,100,100
1508956509,2,20500,100,100
1508956509,2,V580,100,100
1508956509,2,V5811,500,500
1508956509,3,1410,100,100
1508956509,3,1419,100,100
1508956509,3,1460,100,100
1508956509,3,1505,100,100
1508956509,3,1509,100,100
1508956509,3,1510,100,100
1508956509,3,1519,100,100
1508956509,3,1533,100,100
1508956509,3,1536,100,100
1508956509,3,1539,100,100
1508956509,3,1540,100,100
1508956509,3,1541,100,100
1508956509,3,1550,100,100
1508956509,3,1551,100,100
1508956509,3,1562,100,100
1508956509,3,1570,100,100
1508956509,3,1579,100,100
1508956509,3,1611,100,100
1508956509,3,1619,100,100
1508956509,3,1623,100,100
1508956509,3,1625,100,100
1508956509,3,1629,100,100
1508956509,3,1638,100,100
1508956509,3,1639,100,100
1508956509,3,1713,100,100
1508956509,3,1749,100,100
1508956509,3,179,100,100
1508956509,3,1809,100,100
1508956509,3,1820,100,100
1508956509,3,1830,100,100
1508956509,3,1844,100,100
1508956509,3,185,500,500
1508956509,3,1882,100,100
1508956509,3,1888,500,500
1508956509,3,1889,500,500
1508956509,3,1890,100,100
1508956509,3,1892,100,100
1508956509,3,1919,100,100
1508956509,3,193,100,100
1508956509,3,1950,100,100
1508956509,3,1960,100,100
1508956509,3,1970,100,100
1508956509,3,1977,100,100
1508956509,3,1983,100,100
1508956509,3,1985,100,100
1508956509,3,19889,100,100
1508956509,3,1991,100,100
1508956509,3,20280,100,100
1508956509,3,20300,100,100
1508956509,3,20500,100,100
1508956509,3,20502,100,100
1508956509,3,2113,100,100
1508956509,3,2189,100,100
1508956509,3,2252,100,100
1508956509,3,2273,100,100
1508956509,3,2381,100,100
1508956509,3,V580,500,1000
1508956509,3,V5811,500,500
1508964883,1,1629,100,100
1508964883,1,1983,100,100
1508964883,2,1629,100,100
1508964883,2,V5811,100,100
1508964883,3,1509,100,100
1508964883,3,1533,100,100
1508964883,3,1534,100,100
1508964883,3,1536,100,100
1508964883,3,1539,100,100
1508964883,3,1541,100,100
1508964883,3,1579,100,100
1508964883,3,1623,100,100
1508964883,3,1625,100,100
1508964883,3,1629,100,100
1508964883,3,1749,100,100
1508964883,3,179,100,100
1508964883,3,1820,100,100
1508964883,3,1830,100,100
1508964883,3,1844,100,100
1508964883,3,185,500,500
1508964883,3,1889,100,100
1508964883,3,1890,100,100
1508964883,3,193,100,100
1508964883,3,1976,100,100
1508964883,3,1983,100,100
1508964883,3,1985,100,100
1508964883,3,20280,100,100
1508964883,3,2113,100,100
1508964883,3,220,100,100
1508964883,3,23332,100,100
1508964883,3,23691,100,100
1508964883,3,V5811,500,500
1508971441,3,1536,100,100
1508971441,3,1539,100,100
1508971441,3,1623,100,100
1508971441,3,1749,500,500
1508971441,3,185,500,500
1508971441,3,1888,100,100
1508971441,3,1889,100,100
1508971441,3,1890,100,100
1508971441,3,2113,100,100
1508971441,3,V5811,100,100
1508979683,3,1985,100,100
1508998279,2,1629,100,100
1508998279,2,V5811,100,100
1518012301,3,185,100,100
1518018191,3,1539,100,100
1518018191,3,1749,100,100
1518018191,3,185,100,100
1518018191,3,2113,100,100
1518024462,3,1749,100,100
1518024462,3,2113,100,100
1518065523,1,1629,100,100
1518065523,3,1539,100,100
1518065523,3,1629,100,100
1518065523,3,1749,100,100
1518065523,3,185,100,100
1518065523,3,2113,100,100
1518911031,3,185,100,100
1518911338,1,1570,100,100
1518911338,1,1629,100,100
1518911338,1,1977,100,100
1518911338,1,1983,100,100
1518911338,1,1985,100,100
1518911338,1,20500,100,100
1518911338,1,2396,100,100
1518911338,1,51181,100,100
1518911338,2,1570,100,100
1518911338,2,1623,100,100
1518911338,2,1629,100,100
1518911338,2,1820,100,100
1518911338,2,1830,100,100
1518911338,2,1983,100,100
1518911338,2,1985,100,100
1518911338,2,20280,100,100
1518911338,2,20300,100,100
1518911338,2,20500,100,100
1518911338,2,V5811,100,100
1518911338,3,1410,100,100
1518911338,3,1419,100,100
1518911338,3,1420,100,100
1518911338,3,1460,100,100
1518911338,3,1509,100,100
1518911338,3,1519,100,100
1518911338,3,1533,100,100
1518911338,3,1534,100,100
1518911338,3,1536,100,100
1518911338,3,1539,100,100
1518911338,3,1540,100,100
1518911338,3,1541,100,100
1518911338,3,1550,100,100
1518911338,3,1570,100,100
1518911338,3,1579,100,100
1518911338,3,1610,100,100
1518911338,3,1611,100,100
1518911338,3,1619,100,100
1518911338,3,1623,100,100
1518911338,3,1625,100,100
1518911338,3,1629,100,100
1518911338,3,1749,100,100
1518911338,3,179,100,100
1518911338,3,1809,100,100
1518911338,3,1820,500,500
1518911338,3,1830,100,100
1518911338,3,1844,100,100
1518911338,3,185,500,500
1518911338,3,1889,100,100
1518911338,3,1890,100,100
1518911338,3,1911,100,100
1518911338,3,193,100,100
1518911338,3,1960,100,100
1518911338,3,1970,100,100
1518911338,3,1976,100,100
1518911338,3,1977,100,100
1518911338,3,1983,100,100
1518911338,3,1985,100,100
1518911338,3,19889,100,100
1518911338,3,20280,100,100
1518911338,3,20300,100,100
1518911338,3,20500,100,100
1518911338,3,2113,100,100
1518911338,3,2189,100,100
1518911338,3,220,100,100
1518911338,3,2252,100,100
1518911338,3,2273,100,100
1518911338,3,2395,100,100
1518911338,3,2396,100,100
1518911338,3,V5811,100,500
1518911833,3,1541,100,100
1518911833,3,1749,100,100
1518912609,1,1629,100,100
1518912609,2,1539,100,100
1518912609,2,1629,100,100
1518912609,2,1985,100,100
1518912609,2,20280,100,100
1518912609,2,V5811,100,100
1518912609,3,1533,100,100
1518912609,3,1534,100,100
1518912609,3,1536,100,100
1518912609,3,1539,100,100
1518912609,3,1540,100,100
1518912609,3,1623,100,100
1518912609,3,1625,100,100
1518912609,3,1629,100,100
1518912609,3,1744,100,100
1518912609,3,1749,100,100
1518912609,3,185,500,500
1518912609,3,1890,100,100
1518912609,3,193,100,100
1518912609,3,20280,100,100
1518912609,3,2113,100,100
1518912609,3,23691,100,100
1518912609,3,2394,100,100
1518912609,3,V5811,100,100
1518913607,3,1629,100,100
1518913607,3,2113,100,100
1518924109,1,1629,100,100
1518924109,1,1983,100,100
1518924109,3,1519,100,100
1518924109,3,1539,100,100
1518924109,3,1540,100,100
1518924109,3,1623,100,100
1518924109,3,1625,100,100
1518924109,3,1629,100,100
1518924109,3,185,100,100
1518924109,3,1890,100,100
1518924109,3,V5811,100,100
1518937051,3,1533,100,100
1518937051,3,1534,100,100
1518937051,3,1536,100,100
1518937051,3,1539,100,100
1518937051,3,1540,100,100
1518937051,3,1541,100,100
1518937051,3,1623,100,100
1518937051,3,1625,100,100
1518937051,3,1744,100,100
1518937051,3,1749,100,100
1518937051,3,1820,100,100
1518937051,3,1830,100,100
1518937051,3,185,100,100
1518937051,3,1889,100,100
1518937051,3,1890,100,100
1518937051,3,193,100,100
1518937051,3,2113,100,100
1518937051,3,2189,100,100
1518937051,3,2330,100,100
1518940667,3,1749,100,100
1518940667,3,185,100,100
1518951300,2,1579,100,100
1518951300,2,1629,100,100
1518951300,2,1830,100,100
1518951300,2,1983,100,100
1518951300,2,V5811,100,100
1518951300,3,1509,100,100
1518951300,3,1530,100,100
1518951300,3,1531,100,100
1518951300,3,1533,100,100
1518951300,3,1534,100,100
1518951300,3,1536,100,100
1518951300,3,1539,100,100
1518951300,3,1541,100,100
1518951300,3,1570,100,100
1518951300,3,1579,100,100
1518951300,3,1623,100,100
1518951300,3,1625,100,100
1518951300,3,1629,100,100
1518951300,3,1749,100,100
1518951300,3,179,100,100
1518951300,3,1820,100,100
1518951300,3,1830,100,100
1518951300,3,185,500,500
1518951300,3,1889,100,100
1518951300,3,1890,100,100
1518951300,3,1911,100,100
1518951300,3,1970,100,100
1518951300,3,1977,100,100
1518951300,3,1983,100,100
1518951300,3,2113,100,100
1518951300,3,2189,100,100
1518951300,3,2252,100,100
1518951300,3,2273,100,100
1518951300,3,2396,100,100
1518951300,3,V5811,100,500
1518951300,3,V5812,100,100
1518952761,3,1749,100,100
1518969419,3,1749,100,100
1518973379,3,1911,100,100
1518993880,3,185,100,100
1518998699,1,1629,100,100
1518998699,1,1919,100,100
1518998699,1,1991,100,100
1518998699,3,1538,100,100
1518998699,3,1539,100,100
1518998699,3,1540,100,100
1518998699,3,1629,100,100
1518998699,3,1749,100,100
1518998699,3,1820,100,100
1518998699,3,185,100,100
1518998699,3,1889,100,100
1518998699,3,1890,100,100
1518998699,3,1919,100,100
1518998699,3,2189,100,100
1518998699,3,2250,100,100
1518998699,3,2252,100,100
1528006103,1,1629,100,100
1528006103,1,1983,100,100
1528006103,1,1985,100,100
1528006103,2,1579,100,100
1528006103,2,1629,100,100
1528006103,2,1889,100,100
1528006103,2,1983,100,100
1528006103,2,1985,100,100
1528006103,3,1531,100,100
1528006103,3,1533,100,100
1528006103,3,1534,100,100
1528006103,3,1536,100,100
1528006103,3,1539,100,100
1528006103,3,1541,100,100
1528006103,3,1623,100,100
1528006103,3,1625,100,100
1528006103,3,1629,100,100
1528006103,3,1749,100,100
1528006103,3,185,500,500
1528006103,3,1889,100,100
1528006103,3,1890,100,100
1528006103,3,2113,100,100
1528006103,3,2252,100,100
1528009412,2,1629,100,100
1528009412,2,1983,100,100
1528009412,2,1985,100,100
1528009412,2,20500,100,100
1528009412,2,V5811,100,100
1528009412,3,1531,100,100
1528009412,3,1533,100,100
1528009412,3,1534,100,100
1528009412,3,1536,100,100
1528009412,3,1539,100,100
1528009412,3,1541,100,100
1528009412,3,1570,100,100
1528009412,3,1579,100,100
1528009412,3,1623,100,100
1528009412,3,1625,100,100
1528009412,3,1629,100,100
1528009412,3,1749,100,100
1528009412,3,1820,100,100
1528009412,3,185,500,500
1528009412,3,1889,100,100
1528009412,3,1890,100,100
1528009412,3,193,100,100
1528009412,3,1977,100,100
1528009412,3,19889,100,100
1528009412,3,2113,100,100
1528009412,3,2252,100,100
1528009412,3,2396,100,100
1528009412,3,V5811,100,500
1528009412,3,V5812,100,100
1528010451,3,185,100,100
1528014669,3,1749,100,100
1528014669,3,V5811,100,100
1528023520,3,1536,100,100
1528023520,3,2113,100,100
1528023520,3,V5811,100,100
1528024718,1,1629,100,100
1528024718,3,1539,100,100
1528024718,3,1749,100,100
1528026267,3,1749,100,100
1528026267,3,185,100,100
1528026267,3,2113,100,100
1528026267,3,2395,100,100
1528027240,1,1629,100,100
1528027240,2,1539,100,100
1528027240,2,1540,100,100
1528027240,2,185,100,100
1528027240,2,2113,100,100
1528027240,3,1539,100,100
1528027240,3,1540,100,100
1528027240,3,185,100,100
1528027240,3,1889,100,100
1528027240,3,2113,100,100
1528027786,2,1983,100,100
1528027786,2,1985,100,100
1528027786,2,20280,100,100
1528027786,2,V5811,100,500
1528027786,3,1510,100,100
1528027786,3,1518,100,100
1528027786,3,1541,100,100
1528027786,3,1550,100,100
1528027786,3,1560,100,100
1528027786,3,1570,100,100
1528027786,3,1578,100,100
1528027786,3,1579,100,100
1528027786,3,1623,100,100
1528027786,3,185,100,100
1528027786,3,1890,100,100
1528027786,3,1977,100,100
1528027786,3,2113,100,100
1528027786,3,2189,100,100
1528027786,3,2252,100,100
1528028396,3,1749,100,100
1528028396,3,2113,100,100
1528031226,2,1629,100,100
1528031226,2,V5811,100,100
1528031226,3,1540,100,100
1528031226,3,1541,100,100
1528031226,3,1623,100,100
1528031226,3,1629,100,100
1528031226,3,1749,100,100
1528031226,3,1889,100,100
1528031226,3,1890,100,100
1528037215,3,1539,100,100
1528039039,3,1749,100,100
1528039039,3,1820,100,100
1528039039,3,185,100,100
1528041811,2,1983,100,100
1528041811,3,1536,100,100
1528041811,3,1541,100,100
1528041811,3,1623,100,100
1528041811,3,1749,100,100
1528041811,3,1820,100,100
1528041811,3,185,100,100
1528041811,3,1890,100,100
1528041811,3,2113,100,100
1528041811,3,2189,100,100
1528041811,3,2252,100,100
1528042884,1,1539,100,100
1528042884,1,1628,100,100
1528042884,1,1983,100,100
1528042884,1,1985,100,100
1528042884,1,20300,100,100
1528042884,3,1531,100,100
1528042884,3,1533,100,100
1528042884,3,1536,100,100
1528042884,3,1538,100,100
1528042884,3,1539,100,100
1528042884,3,1541,100,100
1528042884,3,1629,100,100
1528042884,3,1748,100,100
1528042884,3,1820,100,100
1528042884,3,185,100,100
1528042884,3,2113,100,100
1528042884,3,2390,100,100
1528042884,3,V5811,100,100
1528054632,3,1749,100,100
1528054632,3,1820,100,100
1528054632,3,185,100,100
1528056066,2,1629,100,100
1528056066,3,1539,100,100
1528056066,3,1629,100,100
1528056066,3,1749,100,100
1528056066,3,185,100,100
1528061827,3,1910,100,100
1528061827,3,1983,100,100
1528061827,3,2250,100,100
1528061827,3,2252,100,100
1528061827,3,2375,100,100
1528061827,3,2396,100,100
